ph,Hardness,Solids,Chloramines,Sulfate,Organic_carbon,Trihalomethanes,Turbidity,Check
7.079426038079828,149.87528465867507,199.43770527067036,1.4737340851886804,21.176534526671468,1.9614546321029112,0.1116628067607491,1.052750878380322,0.0
6.995146527013974,52.00295595253473,146.65964585245092,0.7285119760963128,18.99983276878654,1.2248448366846698,0.0820445832418603,0.7405659054137326,1.0
6.562653203455355,73.58247453752978,140.29529212667205,0.7661551316899553,13.291367055560803,1.37858331270626,0.0898487389447906,0.6346422599043546,1.0
7.33704112524294,94.31901809800708,123.8028351075531,0.7899839101015714,16.811376990723907,1.0183539914023143,0.0859919230675245,0.7141253501299516,1.0
7.153627490564405,128.02057550078055,165.93022156732462,1.3444678205042813,24.611283493194613,1.867856675241136,0.1088819496688654,1.5345273742243175,0.0
7.371536806152376,51.50519361056595,107.79257682757218,0.802879744679486,12.651808751303228,1.0428320970234863,0.0768678202386443,0.6989077975611293,1.0
7.344887727998035,147.6885370038002,150.54736869156844,1.3342600241941382,23.00443706844188,1.6730008256039948,0.1191086605969126,1.2128224856521514,0.0
7.091582827246944,120.3127133213914,195.17009275628664,1.4607518635461472,20.79846967572364,1.7691785784003875,0.1030439787196526,1.9277653986886856,0.0
7.185565287228972,63.58165906371848,120.01649342053793,0.9789176522242516,13.285090543378631,1.0963771609435198,0.0525820898611378,0.8859091060513204,1.0
6.627713483635235,55.17170574302417,144.9298455284485,0.6775658820128582,13.524310255527409,1.3300013022872998,0.0973558251618189,0.6447348443362682,1.0
7.026387291299641,130.66850848809216,170.26760170110867,1.206097224526547,22.52666200503471,1.9755007908381208,0.1380333472174411,1.3080207377625932,0.0
6.511031264428647,72.7091831368353,143.0921911647415,0.8519679536639154,19.84937868970864,1.2166834743484174,0.0954536263180647,0.8146094860443067,1.0
7.469878826707639,58.15176684657955,115.641709876211,0.8185237767518138,18.53013558987925,1.4631070526992844,0.088802447943469,0.8206074951175124,1.0
7.256163328895246,63.59772796990993,120.60088694758282,0.622308137026133,19.28946735572623,1.0144006852846668,0.0572769765661323,0.6201528747579695,1.0
7.352667608405651,117.37348207488108,154.78826800532474,1.0298996709630497,21.919289868878344,1.5271013317521962,0.1143487412710648,1.4326153912195785,0.0
7.492900675374261,133.04087917299196,183.4825561151805,1.321710532648794,24.15835122432932,1.7398077368669371,0.1177941011473979,1.117531109504971,0.0
7.043928506790673,142.9678739258226,163.59704014065008,1.1397675122533706,25.071771607685765,1.67312245097292,0.1091927638201651,1.4507785395751769,0.0
7.26008970094926,130.0013701339565,198.21129779383756,1.443986971481688,27.092672047211344,1.6649018716880106,0.12515989686275,1.3100254333712846,0.0
7.461190563823914,75.83491926131339,130.5670828123863,0.5968585253881489,18.185425799055032,1.1700544682514344,0.0930828577748524,0.5408158249256692,1.0
7.097000907207606,131.9284889033727,160.9031286427035,1.0099377979308892,29.908773868739598,1.8432597293622308,0.1441121900284473,1.2848733382630817,0.0
6.918793319074162,90.50805449798511,130.19015394218766,0.5373729518181578,14.394925125698636,1.248014947126772,0.0894661505180581,0.8689740041416603,1.0
7.362363708746745,79.88341413513515,132.36710671865455,0.916635641017924,19.059519191946443,1.4752751859718782,0.0583486936836277,0.5318616633443591,1.0
6.618336190923388,70.13697423734153,126.56699766183046,0.8418497728623104,19.67812136991523,1.4845064817515,0.0803939821936777,0.6681703192603834,1.0
6.780683215515975,97.67014396910474,103.89969332047043,0.7587006449124831,14.103375943357708,1.181666890958132,0.0904892013369157,0.7554652882970738,1.0
6.786541252128284,97.57149051809162,104.83472798937837,0.5121954965550484,16.1909309527112,1.2274533014411986,0.0858165513628347,0.6211989381259445,1.0
7.195748688984617,61.74867024979764,114.69583802524669,0.6055033458537631,16.946717295969577,1.2557433846044168,0.0605791067285245,0.5743496591487741,1.0
7.286662881944531,115.28320362962286,174.34242875517367,1.4401822047622863,20.49144543955177,1.8447841582266595,0.11150061360533,1.667007890254416,0.0
6.571711888847651,74.19301094321557,134.53076561933182,0.6865035499392804,15.280584218921245,1.0802577076403457,0.0876688772623184,0.5532814418705259,1.0
7.214086932132428,71.56169348957789,118.80952343848112,0.7074238032802729,19.5425844151531,1.197970547906987,0.0646763977083974,0.9929075529067578,1.0
7.260539848052009,132.01096021835025,190.1424553494141,1.0549624866495844,22.822041605518084,1.9035030739229184,0.1190323030865777,1.3539240898426266,0.0
7.0157837482049406,114.51283202179305,151.863436138177,1.1828247230961129,21.88698996795333,1.814619187817156,0.145588708456136,1.978222670026489,0.0
6.572084335998674,57.572276096767865,115.6422314002834,0.9007084054543135,14.767952239003831,1.0022408466627644,0.0583872203069801,0.7902835117953938,1.0
7.147991606858104,139.4865881660006,190.55398968678367,1.3030838506675475,27.773500628840104,1.72226890324625,0.1036664456023082,1.8445476825537903,0.0
7.164039608948583,121.76361194319706,181.15597440473425,1.0317760650227363,25.05224550322995,1.8944101531761264,0.1293883597613941,1.4914492311026215,0.0
7.263605794159761,61.600909015440536,114.27020342317113,0.8803524030219475,16.09222662769355,1.439496153879325,0.0911091452908367,0.8544285566021373,1.0
6.652416013330417,66.17652062427457,129.36849342877883,0.6614505342889505,16.23625947297264,1.0302761281206303,0.0538050527916681,0.525486034409445,1.0
7.142290369523824,102.81137150577304,155.47587459711795,1.0321626417412242,26.4685746988446,1.5429302953131336,0.1372202041912555,1.6558644141148928,0.0
7.15629012942988,139.2439954749641,197.90753738799407,1.2275816244837985,25.4288243229793,1.8074483193823652,0.1273334151249287,1.3974419272571716,0.0
7.223420113688585,87.51328819694211,118.79856109645696,0.8371098162236985,17.756546353260333,1.0907435624293491,0.0873186337396177,0.9575225630723264,1.0
7.119547696493307,117.09651087992113,156.54909518839565,1.234128062287028,27.536459805991758,1.7516383599431316,0.1105004335643954,1.044621074890728,0.0
7.3031726527423055,113.81136567826368,192.9746644944489,1.1963814904737888,25.015949999579757,1.9613006218267397,0.1464684045001165,1.6360851444722335,0.0
7.207238363703785,122.41681707290904,195.2446350248958,1.188825475419597,24.3547609236182,1.703049170834634,0.1295073790506425,1.638572207866619,0.0
7.219068785684783,140.7610927106059,183.63440697961795,1.1630498502948488,27.416328739312394,1.8334519154330868,0.1238477958878806,1.3263260649928337,0.0
7.175568906797828,142.03730773434074,195.1856215815196,1.1181438540197606,21.509547874116464,1.8270322142112403,0.1002760739200995,1.870949086319956,0.0
7.137103802530122,102.17787901773757,161.2026206016175,1.2470430216155806,21.705715532061923,1.684650172708713,0.1358751518881947,1.6572334591672644,0.0
6.612580390411937,96.03457003893098,145.6127280550578,0.8592300891615834,13.283520738107182,1.171722141647005,0.0677362483973763,0.6038373241795534,1.0
7.415100165328239,103.31197510441768,152.5488381734338,1.2569248717601085,20.185073748504013,1.6104348150532275,0.1298545268106239,1.9046203802700867,0.0
7.122566082417257,138.456445081089,195.91043004543872,1.2089800745335748,29.83898036360017,1.5989103446310566,0.1296124407694675,1.7579700524606616,0.0
7.355737258905786,55.629523326459726,137.48628733917718,0.5799566225120638,19.87982644420261,1.3958664464998265,0.0594024376573454,0.7988410640139038,1.0
6.9174110031487785,81.63559393743004,127.96090658842292,0.7443024629389924,19.935015603957083,1.245059618063391,0.06333298291941,0.8731530847438047,1.0
7.468877855285691,83.39339533504068,142.10968654365573,0.7947354015466235,13.270915060016383,1.1458619435901805,0.0528104778933111,0.6654259024363225,1.0
7.147014869077553,118.67623139061914,179.7759704939217,1.2287273274440176,26.779299063160984,1.508930028007662,0.1093404435349807,1.923176904444004,0.0
6.654362715274202,55.12839812917949,149.2044731983257,0.7885998732112807,17.273972938459515,1.1726020155198922,0.0810941580727466,0.8353438823318305,1.0
7.297774640202927,112.33033818401178,153.04295759023904,1.037276487426026,21.55964019218296,1.6280313877131578,0.1349689595073854,1.0259002282102765,0.0
7.064841133262616,91.09154732926795,100.9986466289014,0.5258428399555659,18.140669059512668,1.4363183438455989,0.0511997972900036,0.5778734659267222,1.0
7.053711485358011,67.09245209586291,131.96314415906815,0.9692927978892526,18.328490415914423,1.2426864475845971,0.0767369857706755,0.5459822836587568,1.0
7.0563852792445765,109.7396891818801,160.63566474758983,1.0753857534055504,25.221292935847856,1.8535089177882755,0.1235967506895664,1.2850644362034342,0.0
7.127558080084063,90.85640710077924,136.3509263507067,0.6098613750551984,12.447895190294249,1.4604430789150975,0.0861324851180428,0.5933842081350045,1.0
7.045026918896938,76.17006854610041,103.88562091958627,0.5969969781116986,19.38462053124669,1.4282922221137289,0.0715702851834892,0.8493076530055604,1.0
6.834905614657086,55.86019528401168,139.03496520858144,0.8113706381887388,16.513361058002054,1.1467392886795071,0.069208009154624,0.7317017736930173,1.0
7.408647130794328,116.93359624437484,190.4993937508545,1.144333413834083,20.6989605741087,1.819610223441768,0.1398406180793154,1.9472045897481796,0.0
7.406552689697263,122.69248885232064,165.13644969859726,1.0047886480650612,21.05593065706391,1.835359401757195,0.14330007651294,1.144379703365725,0.0
7.03995713028056,67.13654627139536,137.81780273718172,0.702455407134922,19.861803116086957,1.174712556346894,0.0824211965885789,0.985399074636336,1.0
6.564853594482968,89.8757022648243,131.90699512581347,0.914333571766797,12.387146839350637,1.0441390964842048,0.0897725479088793,0.8348993638873077,1.0
6.6198653673336825,50.21816348251546,104.97898567700145,0.6627905662595057,16.23945574761388,1.032097742998907,0.0955567885065041,0.7309322295000849,1.0
7.21145331592696,110.25424159859875,156.23989959930782,1.079969654719782,23.107869045736585,1.766370972702746,0.1343020182756479,1.2606113708081,0.0
7.442532275458333,104.31365788667728,195.13584674056,1.3926350329550372,24.81293602979307,1.766114215378465,0.139459484443532,1.2841218127749787,0.0
7.43270851764806,107.27080750463074,184.8471812919852,1.1900544734012066,21.86250184459216,1.5201568536772745,0.1130129415513396,1.829956621746223,0.0
6.656152597366191,88.90126215723265,112.9150214563796,0.6940665405011246,13.04110007342837,1.2835822731479354,0.0953815476667353,0.994519620877898,1.0
7.454051027258722,58.96823410061052,105.33559095511772,0.98986716738693,11.045544581510242,1.2138464545581025,0.0707894450788626,0.7735575541643178,1.0
6.68447625313364,56.65048994536644,142.12772507325906,0.9628942747472842,18.77758342192733,1.1559857712162105,0.0767001152873749,0.9425268765149828,1.0
7.212179221347536,50.06768128577341,119.68775707827034,0.5361881965970612,19.063542110956465,1.0610427108256164,0.0763257808260815,0.6445248664728895,1.0
7.208453482611739,126.56524009830969,153.0651910867232,1.497212844447089,23.89434966478454,1.896248516278316,0.13314120337601,1.5923364801000734,0.0
7.347813872701512,130.3886611938701,174.08611020066505,1.4814863128713582,20.7461320901894,1.7190077611248211,0.1147662675033927,1.67482457582074,0.0
7.069300749049101,125.36817716122818,199.72387888538117,1.0521019761797268,24.11505335321935,1.6617039761039856,0.1190159171076208,1.4896627132250777,0.0
6.58565824959643,62.9295795567392,146.03782255273669,0.9682828058290032,12.150714714650524,1.344433242212778,0.0820683409612651,0.5540747990066313,1.0
7.101611820146331,84.45438268741148,126.09154376525947,0.7735638212844502,17.24135978832633,1.1922044654575925,0.0691519175209131,0.5021868395504898,1.0
7.482613829752846,138.34018326034789,164.167949848119,1.288805452286875,21.574040822853643,1.8396343125225076,0.1411578614036368,1.0025087748422967,0.0
7.094794465548858,135.99698221737302,185.1936766547475,1.335216922031371,27.482078217278744,1.761050704083592,0.1084574665061994,1.4961567244945604,0.0
6.678035966869752,81.61956621641937,104.6779703456168,0.5898989067475378,18.68628170510361,1.15421054441434,0.0661544373647276,0.9050633175059796,1.0
7.333091666425295,116.09398254430604,166.99029727478813,1.1824602571999925,28.622895745951283,1.858475372658358,0.1249696658458413,1.9226935134429328,0.0
6.681597716801425,73.31548780700851,100.84563999608037,0.7938977025331861,17.22433423022413,1.2787591323336376,0.0822967092400469,0.9283491115637844,1.0
7.072454420203086,125.55451005782092,160.21998094379697,1.143135092369794,21.708870357567918,1.7010204094568908,0.1367179522484916,1.9215312711874173,0.0
7.136127179692233,110.78617452328048,191.2043806085372,1.3213736422296878,29.61778688644457,1.8358526083420008,0.1427285903447989,1.5932074088248869,0.0
7.228659978105355,125.84378715974631,196.282560346663,1.202719114035772,20.33820443172983,1.7150140876582944,0.1410719815813693,1.3744135839714118,0.0
7.167557738521027,98.85034772194716,117.76419871184612,0.5415193789050932,15.477399094691368,1.0820572197978953,0.0564763304950176,0.5177516843593162,1.0
6.961477464624734,60.4415467747295,125.156677737416,0.8607558899217118,17.148559742004092,1.3446700578163022,0.0536780514488858,0.7995985455105541,1.0
7.131307553091989,99.60678197392916,103.96248030649645,0.6072782606650011,13.714169119932322,1.176577201141269,0.0588611191653234,0.6857706122247943,1.0
6.992625104290859,84.72977136266427,110.8726466108618,0.7649045285350271,14.591591303759111,1.3533471901712573,0.0738533374783636,0.877618265599976,1.0
7.260289823122135,79.2271556629729,149.64160658409878,0.5996904095053135,12.440634510429252,1.212677637164342,0.0897331077146981,0.976638195389365,1.0
7.016671848929479,121.54683658923238,191.59888243744183,1.0561473607049487,28.81471389893441,1.6438337391016236,0.1275431499654154,1.9284107740382763,0.0
7.444152576148324,133.29113820277962,190.5631424833464,1.062154149625636,29.5126416939461,1.6709174598169856,0.1177913793521672,1.4757762362801805,0.0
7.00545511791045,58.311468102582936,124.26278020736206,0.7257479695597221,11.427848501395646,1.1960639274933942,0.0538284320910058,0.5428251969577051,1.0
6.616366397885476,65.74592222944479,107.59900912370256,0.6354816039356097,16.881138762610554,1.085216600939998,0.085918010945719,0.5343853009855739,1.0
6.673294320070846,50.60515583880537,147.9435936595205,0.9702686505514738,12.2349431425584,1.4807156561916686,0.0616573651809043,0.8136685552126599,1.0
7.4633944342135505,93.08324423495505,127.53452723473973,0.6611692290404718,14.002190955388112,1.3928134021439988,0.0642728860143575,0.947572868412284,1.0
7.3542966538110015,107.99343276185589,167.83681344460538,1.122547503652446,27.71780352284963,1.699266245954219,0.1153771264276374,1.701329730488689,0.0
7.34573959112079,122.51493131218734,160.73101373356113,1.3303036659054888,24.088918347053912,1.6170628204592896,0.1339406984522106,1.863036493244251,0.0
6.9523182845183005,62.64290591250556,113.87614024511964,0.8273105967577314,19.44835453020737,1.2945194703041702,0.059685797113978,0.7462211304332508,1.0
7.301908609484136,118.08101570067186,182.560197997792,1.3394272219170311,26.629349764661367,1.8371605497158043,0.1284057090502593,1.045020149457104,0.0
7.005851313405446,123.75554792416794,162.11524973482537,1.3952387245709286,29.761552901252816,1.599072440548409,0.1409911293899141,1.5787633933021352,0.0
6.86459372819754,98.29161598591662,133.48056282687588,0.922475188636302,10.4356068057242,1.2262668220146504,0.0645954806895171,0.6604325225119849,1.0
7.382416368407338,92.93490606222868,128.59487612294768,0.5952284985150229,17.599971583309685,1.2463744480646688,0.0637817685008097,0.8991980745014955,1.0
7.224338817128741,66.59857523679227,137.44995087024785,0.7566099879139094,18.727963250794428,1.3473038058133642,0.0826056989311874,0.7885674174346288,1.0
7.0161509564576745,125.10358036599118,181.2631513771667,1.026900561048595,28.952184867225974,1.7313196070448085,0.1279486100462428,1.6829560559631371,0.0
6.771349031773896,85.35432386333491,146.1322569801786,0.831895811970722,10.377473169674332,1.124353577983234,0.0575805318965238,0.8085382650031132,1.0
7.381594935359748,100.23002728629422,166.47173691691302,1.2488983985168791,27.92736994269236,1.7414603489060014,0.1141319761838194,1.1373681004230027,0.0
6.876259585530915,68.46403851077706,127.24005426380492,0.965956366298728,14.759816903492204,1.442235656787764,0.0719061173540431,0.7140674223555472,1.0
6.701363782135974,62.80957572196775,101.71489506516558,0.8104163163870964,13.313941389426374,1.49251692250298,0.0773045662648196,0.6841301191150402,1.0
6.99676685885917,87.35391335645144,104.3309880427347,0.8774701000791645,17.15105613618089,1.107379699981236,0.0908937031795236,0.9144312865837758,1.0
7.0183048579211,138.01356217014168,168.26668067737427,1.1440858832737169,26.19458100657708,1.5669243947901474,0.1355887066915234,1.060025949435666,0.0
7.325584194563542,119.8717636193538,187.30406334156632,1.121706216040068,23.265578181673103,1.6854740388150835,0.1067493494353754,1.069100877785394,0.0
7.324241670935064,137.5583255397812,191.0110598870764,1.079696554230919,28.659809289783485,1.6652641173435048,0.1093765573513025,1.4279823597252497,0.0
6.556303275681837,63.70357946710955,148.8228264717705,0.5751553112419844,10.202362326399504,1.1712164041911883,0.0839777059553644,0.5383014541791051,1.0
6.819313637590415,61.520833105867496,134.38846031828675,0.9403252887322888,17.937174257852124,1.2763737237983517,0.0873946127013041,0.5843008456187762,1.0
7.023065424769119,52.88660796125586,126.8637836834019,0.7952130515539457,16.1051316409216,1.0123318441490057,0.0688082555215539,0.6595697577670967,1.0
6.756562783701364,80.9694984683251,113.42994664572988,0.6284157872835293,14.812761505116168,1.0368091307668408,0.0773072235231688,0.7551978112600495,1.0
6.7736266662816655,64.08080210528159,120.1130206841771,0.5338981979140562,10.248093300425658,1.488572666400203,0.0844642040875482,0.983527701614155,1.0
7.250389745470301,134.48773204888744,161.17023123181133,1.30805310335144,29.36845596284496,1.5683896275225473,0.118699389251428,1.4619658554504191,0.0
7.1590032096972,139.8199994385323,196.7371181488491,1.2719848178988529,25.604225186158683,1.8037167794850175,0.1435321018707482,1.9244722752437775,0.0
7.117654199037686,147.92541346801025,170.44352804767823,1.0586102940972908,22.36496479567944,1.610420186142359,0.1214927561765464,1.3289542646821486,0.0
7.490705160183952,136.5430411522285,176.8759713134035,1.4082775120202582,29.194358760288427,1.5834561064188994,0.1201144138081973,1.01061923247696,0.0
7.484402180703552,87.8365083534284,112.4143739815423,0.5320217619323943,12.088888927148432,1.1455016817001409,0.0944181841400632,0.500621719433051,1.0
7.463235602279829,110.57532939886812,150.01226452559965,1.4800224205841446,23.26261195467066,1.9014101026707275,0.1023451326048979,1.2563837475326671,0.0
6.70015024424481,82.93588193635111,144.0625340840945,0.7017743104068441,10.11199305255704,1.426069781927238,0.0662822388474946,0.7903624330714029,1.0
6.847343326258843,76.06885107368706,112.067485191875,0.7347174310770219,10.726823155898147,1.2474558023883302,0.0659711049357102,0.9226258978785908,1.0
7.1199370295180255,130.76557036137197,175.6570756623633,1.320418146647374,22.033212906081765,1.5742892395544312,0.1391499919109098,1.5972032822521005,0.0
7.275191617654187,107.35429961351934,153.8541013180337,1.4692331570094384,23.5334867086614,1.704082000449859,0.1047257822034773,1.1378066697869338,0.0
6.841066351050259,63.379633836398575,119.39863771989432,0.9687751687036692,16.793166653135536,1.3644110900463726,0.0558838256322649,0.753501495248086,1.0
6.922034260127639,90.41341056081392,122.69232819034558,0.7607997564955609,13.373295311034148,1.2877376389431825,0.0612976355426626,0.9667811558013666,1.0
7.3372518893831185,111.74180245737664,197.8756982160808,1.4926021074366516,22.32969920315533,1.7774492282865306,0.1463810165728719,1.928279600586428,0.0
7.295449960789729,81.68557998827646,126.23361533428113,0.6342785703103205,18.84682377421688,1.2335870666762232,0.0547987848348056,0.813182770988129,1.0
6.531183135061284,91.90774874943212,114.45751672270757,0.9366271783458364,17.401493936975907,1.235625358311764,0.0850365940181632,0.9526754511635184,1.0
6.745349109681321,81.79701634133554,120.3231358976036,0.6351916176553282,14.853723712045504,1.180547221503668,0.0786913786791928,0.808527123052105,1.0
7.498057585096456,143.55982186092035,188.714564519058,1.4425551445540574,29.725468804397863,1.9326095867610311,0.122901777716489,1.151157130913767,0.0
7.172966622394433,64.99487964972681,106.0480331119246,0.7995496625513763,19.117543320014768,1.3871077790831794,0.0634333892313913,0.6303146489374832,1.0
7.40041805716333,50.49619105639178,138.26581497626933,0.6283308449479572,10.185707187650989,1.2574736757572225,0.0641958699832215,0.953009727888244,1.0
6.749668008859186,92.36939652856869,131.34164522075335,0.9579715019770262,16.760560050132533,1.1663272504525255,0.0761024208085629,0.5441171626428172,1.0
7.484729283410354,114.33077792248638,188.3144068794913,1.1017673589602135,20.076748095588773,1.5351157823305388,0.1487161874790779,1.3591531913034411,0.0
7.301714929247383,110.00052947216815,194.6507466756306,1.42355661174546,28.950611038489853,1.6784008650666509,0.1222182973897487,1.8446078670432493,0.0
7.405558936370348,142.57355069434388,193.7630803828999,1.0661864797012512,22.072833058490737,1.6630995899480951,0.1452064991912494,1.9089056507734967,0.0
7.286236613969354,137.1538067391338,173.5988601468827,1.3850935755524123,25.75827646714023,1.6775227185614896,0.1232987429139205,1.7099265666954029,0.0
6.539618825348358,86.65000536113115,127.47059160304823,0.7057054658802328,11.137624624806518,1.4014960089335764,0.0814494193612176,0.7858686555801611,1.0
7.037395602937923,89.09799885789795,108.69818529516694,0.5325003944744442,16.97461267226727,1.3295649563115803,0.0541831705025591,0.6284844269496355,1.0
7.370578425046007,65.629901245415,109.13125651265506,0.668618875417921,18.75329082637908,1.1676441585397352,0.0618327689739856,0.5965193706468888,1.0
7.290058516521015,104.40026251528508,165.91636519278964,1.0309095215057096,27.62221627169866,1.5899931570028267,0.1274248670552611,1.0873849995046243,0.0
7.2171138884964865,117.62810711212424,165.61986419335977,1.3754853995015632,26.047156081539725,1.6582722691911325,0.1093910905497338,1.1252623293548654,0.0
7.443404932829701,100.05457705114785,171.43266089261343,1.2463477907504747,23.65014173859205,1.9398913217724805,0.1096480599265929,1.7433869236251902,0.0
7.174552057724791,132.9645736394107,182.23876169739248,1.3733325863834094,26.64249783895181,1.7997071035682728,0.1401090414743581,1.572010810481017,0.0
7.492483502158375,83.25279945033157,104.27012421454369,0.7406369759138025,14.81699838012341,1.343410607996148,0.0674247674123001,0.9560679509615916,1.0
7.248388087793864,132.55628724761624,190.0720847334753,1.168582506428446,20.019620183109552,1.7211594281811875,0.1395329330605799,1.6372455994871,0.0
7.146705455009697,101.91745254627035,169.43065304465205,1.2593682178944972,21.373973810103703,1.6399576802682727,0.1334330261770485,1.9656110522860293,0.0
7.153846121826536,124.90051969172168,196.31600243789848,1.4833388771251148,20.92636462723416,1.920764904258215,0.1433881957057656,1.734155874743572,0.0
7.008570691164703,65.87933976305584,116.62133460871826,0.9520174932272796,13.37755987132229,1.1942136106139285,0.0780254367038986,0.7535238295238391,1.0
7.414842855778184,136.0842799653849,188.97116820737864,1.1161438440041709,24.2507466476302,1.522420687498787,0.1250945386377569,1.091850399644272,0.0
6.96155747441979,77.89368378300367,146.58657123769123,0.9382990594175094,11.110972088459905,1.4182600972237895,0.0713653021617245,0.9413684194911224,1.0
7.41441194592496,68.65613092111917,130.81453741770724,0.7207736444399152,10.80846801643254,1.0859852009217714,0.0659774531439203,0.5312171420140054,1.0
7.250871067791497,71.2614092718847,119.72396954194288,0.6288478240945898,15.026398049755354,1.4436455008886648,0.0764741441189697,0.7583302479009701,1.0
7.486630122958847,99.51661518968244,121.80352401096565,0.5787502740379019,18.313240712852497,1.2789743707172403,0.0760697368131467,0.6252507984423517,1.0
7.424396195376531,63.42810837268213,142.80768109973303,0.5783814737996473,19.06872831819053,1.0645919589043746,0.0555221563470575,0.7303711086305857,1.0
7.306799034384706,115.5943842107474,163.22795639977926,1.0974819820618549,22.338432555961298,1.7126938908993814,0.1258637144883207,1.7939126527369451,0.0
7.33165892183724,136.4271299330972,176.81906428887183,1.2869093800168734,21.947368560029545,1.5007619469416658,0.1439788737017163,1.388477750184098,0.0
7.098658484197037,97.80235718059666,117.0002193029946,0.5648914828613056,16.07266670101488,1.3274526510589155,0.0541651291555898,0.5383697568726281,1.0
7.232669613366025,143.72199927001915,199.72319849480007,1.1805817011355495,24.073570244376203,1.5183146111818624,0.1243095684385958,1.3242240843723794,0.0
7.289153324723864,103.59439457025611,176.17069135590563,1.2899958785175585,28.603430611601265,1.8389803763077064,0.1494934027254211,1.1139732521370092,0.0
7.4148459010681,95.41142443501614,144.32977207511993,0.970482893921397,15.749534932296411,1.4281870491074011,0.0950792813104931,0.8840449526095702,1.0
6.855384568685739,58.49435366095287,116.00297820917912,0.7441674565021673,16.918185861250507,1.3866961123143862,0.0967691130366393,0.6751587629361643,1.0
7.013618551292107,122.772482232007,182.9729698488656,1.250413521155636,23.808125794519334,1.586678769527183,0.1197623480473325,1.07791215847082,0.0
7.430420801548738,147.63733004962694,172.1219594589405,1.3532950294513113,28.296950649328547,1.563184050680826,0.1057422576103194,1.97625378397613,0.0
7.092350328593362,91.6822005237586,133.68049159983474,0.8110147396260046,15.897796007780784,1.204133386963213,0.0921741246407143,0.7144618538700798,1.0
7.19673335937014,143.7219392580372,196.86308048944375,1.4790920779877843,28.95012756626462,1.522598073653068,0.1371993214950117,1.3527370066435347,0.0
7.353524652461494,117.2978745030056,157.8707100296089,1.3267217293054,29.887621377366266,1.6459049539584218,0.1265957212267363,1.9367229869005544,0.0
6.941530501373377,90.33467598473696,149.16703842071132,0.926673248804362,13.236094694340707,1.2202683240616892,0.0805717118369737,0.583283125042203,1.0
6.98942496364314,53.11970342991386,112.65994535064053,0.6439670470466095,13.56983692140113,1.2963293239427234,0.0689978062573704,0.7053908714547175,1.0
6.724440571836661,57.15005613328632,118.81296646652108,0.95550784998961,12.094862227195996,1.444296247311646,0.061496258177278,0.603865041100889,1.0
7.326657612384573,130.32132454024705,168.10560904904366,1.1077776334578708,27.68282599628416,1.6273461911235343,0.1472150409949908,1.470888800727789,0.0
7.2416753316944416,102.28378692831764,163.41001810441097,1.3069788262840056,20.505151179702438,1.9928008339004344,0.1207339473921699,1.0847962254509371,0.0
7.380753654838262,102.48343529504048,198.91026018999585,1.421137051316558,22.87644886359231,1.7228530722601638,0.1477912333308318,1.068933061174103,0.0
6.642137123793457,94.37344701064411,143.76816199503804,0.577470892668968,14.63829731816632,1.421178393859191,0.0819116123180101,0.8580675315767847,1.0
6.991615875116833,69.622909311474,140.5341785168796,0.7841595755389628,11.26544458713408,1.4270004117481845,0.0852953334663329,0.9303974449300852,1.0
7.238941497315995,123.80255969652424,179.63639896199302,1.347480810447076,27.11126921546944,1.9191399229263075,0.110910593050967,1.888444071758803,0.0
7.335497241014158,118.32754690832952,166.80255231252963,1.3493699536649746,28.479750788778983,1.9007623145582797,0.1243290280845225,1.6999321856531138,0.0
6.980506947257829,82.93306774698834,129.54331336975574,0.9738664020031528,11.387758841126308,1.43966171243486,0.0894923954242673,0.6560916084107555,1.0
7.195144554047594,56.54868714970871,123.53504997455308,0.699520226024152,14.142005543046434,1.373882638570016,0.0581458052382645,0.5529395107369011,1.0
7.302789338515381,123.66783435216016,154.75468999013646,1.0398879626547115,29.43267188837323,1.6062434491154145,0.1167059634824219,1.286585642304146,0.0
6.754670622046051,56.34120112752094,149.46399725531924,0.5118581801528953,18.579574553975085,1.398965683755658,0.0708340190215719,0.5225554977601969,1.0
7.080172369227332,68.05373631705186,138.57366724298032,0.6505795098927227,18.83368298030912,1.1941834388357735,0.0796053606735521,0.8630905610000077,1.0
7.091741602180012,135.86408086128586,155.3148557655859,1.2323201552501704,28.008292578333368,1.7514547709511366,0.1087788432629274,1.9281761961722093,0.0
7.048733789366586,88.65709369593358,147.38430885321398,0.5167132665466108,19.759831193924494,1.0791196313371068,0.0954076971613751,0.5702618620900429,1.0
7.474192213136308,126.9595435361266,166.98703841187003,1.3021099400464258,24.23820054872227,1.501080052062001,0.1458569757596642,1.0034979563683013,0.0
7.288614964672407,70.48364346462596,128.3161440083266,0.7379531637366004,19.24612532332972,1.1743489476808184,0.0593208427605092,0.6175851195623059,1.0
7.2046137970420485,134.87127290777778,176.18383114020568,1.483886080964924,27.58746621512571,1.8644458390648635,0.1174510497827459,1.96053081725259,0.0
7.29480954874993,81.13447704748987,117.53548939960422,0.7132959505271967,10.439716416214548,1.061026883540658,0.0714023895971037,0.9055542571714124,1.0
6.963494043800573,69.72861576594619,101.29194861100056,0.98885640641275,13.98599662718456,1.248969026697803,0.0561309610228719,0.6296899976105903,1.0
6.847941411582166,77.44548158200358,123.09032407810092,0.5977853235507615,10.776479153532907,1.342272216515662,0.0807542483243841,0.931512980560088,1.0
